section,word,meaning,part_of_speech,importance,label,proficiency,memo,example_sentence,example_translation,example_explanation
SECTION #41「コロケーションで覚える形容詞」,timid,臆病な,形容詞,*,難,,,The timid boy hid behind his mother.,おどおどした少年は母親の後ろに隠れた。,timid＋名詞「臆病な・おどおどした～」。SV構文。
SECTION #41「コロケーションで覚える形容詞」,deliberate,意図的な、故意の； 慎重な,形容詞/自動詞/他動詞,*,難,,,It was a deliberate attempt to mislead the public.,それは国民を欺くための意図的な試みだった。,deliberate＋名詞「意図的な・故意の～」。SVC構文。to不定詞は形容詞的用法。
SECTION #41「コロケーションで覚える形容詞」,discreet,慎重な,形容詞,*,難,,,She was discreet about her personal life.,彼女は私生活について慎重だった。,be discreet about ～「～について慎重な」。SVC構文。
SECTION #41「コロケーションで覚える形容詞」,prudent,慎重な,形容詞,*,難,,,It would be prudent to save more money.,もっとお金を貯めるのが賢明だろう。,It is prudent to do「～するのが賢明だ」。仮主語It構文。
SECTION #41「コロケーションで覚える形容詞」,subtle,微妙な、かすかな,形容詞,*,難,,,There is a subtle difference between the two.,その2つの間には微妙な違いがある。,subtle＋名詞「微妙な・かすかな～」。There is構文。between ～「～の間に」。
SECTION #41「コロケーションで覚える形容詞」,drastic,劇的な、徹底的な,形容詞,*,普,,ドラスティック,The government took drastic measures to stop inflation.,政府はインフレを止めるために思い切った措置をとった。,drastic＋名詞「思い切った・抜本的な～」。SVO構文。to不定詞は目的を表す副詞的用法。
SECTION #41「コロケーションで覚える形容詞」,integral,必要不可欠な； 完全な,形容詞,*,難,,インテグラル,Teamwork is an integral part of our success.,チームワークは私たちの成功に不可欠な要素だ。,integral part of ～「～に不可欠な部分」。SVC構文。
SECTION #41「コロケーションで覚える形容詞」,decent,まともな、きちんとした、上品な,形容詞,*,難,,,He earns a decent salary.,彼はそこそこの給料を稼いでいる。,decent＋名詞「きちんとした・そこそこの～」。SVO構文。
SECTION #41「コロケーションで覚える形容詞」,neat,こぎれいな、すばらしい,形容詞,*,難,,,His handwriting is very neat.,彼の字はとてもきれいだ。,neat「きちんとした・きれいな」。SVC構文。
SECTION #41「コロケーションで覚える形容詞」,tidy,きちんとした、こぎれいな,形容詞/自動詞/他動詞,*,難,,,Please keep your room tidy.,部屋をきれいに保ちなさい。,keep A tidy「Aをきれいに保つ」。SVOC構文。命令文。
SECTION #41「コロケーションで覚える形容詞」,crude,生の、天然の、粗野な,形容詞,*,難,,,He made a crude joke at the party.,彼はパーティーで下品な冗談を言った。,crude＋名詞「粗野な・下品な～」。SVO構文。
SECTION #41「コロケーションで覚える形容詞」,valid,有効な、正当な,形容詞,*,普,,⇔invalid 無効な,Your passport is no longer valid.,あなたのパスポートはもう有効ではない。,valid「有効な・正当な」。SVC構文。no longer「もはや～ない」。
SECTION #42「カタカナ英語」,initiative,主導権、率先,名詞,*,普,,ニチシアティブ,She took the initiative to organize the event.,彼女が率先してそのイベントを企画した。,take the initiative to do「率先して～する」。SVO構文。to不定詞は形容詞的用法。
SECTION #42「カタカナ英語」,security,安全性,名詞,**,易,,セキュリティ,Airport security has been tightened.,空港のセキュリティが強化された。,security「安全・警備」。名詞。受動態。SV構文。
SECTION #42「カタカナ英語」,merit,長所、利点,名詞/他動詞,**,易,,メリット,The plan has its merits and drawbacks.,その計画には長所と短所がある。,merit「長所・利点」。名詞。SVO構文。
SECTION #42「カタカナ英語」,access,交通の便、入手、利用,名詞/他動詞,**,普,,,Students have access to the library.,学生は図書館を利用できる。,have access to ～「～を利用できる・～にアクセスできる」。SVO構文。
SECTION #42「カタカナ英語」,technique,(専門的な)技術,名詞,**,易,,テクニック,She learned a new painting technique.,彼女は新しい絵の技法を学んだ。,technique「技法・技術」。名詞。SVO構文。
SECTION #42「カタカナ英語」,horror,恐怖,名詞,*,易,,ホラー,She screamed in horror.,彼女は恐怖で叫んだ。,in horror「恐怖で」。名詞。SV構文。
SECTION #42「カタカナ英語」,terror,恐怖,名詞,*,普,,テロ,The villagers lived in terror of the wolf.,村人たちは狼を恐れて暮らしていた。,in terror of ～「～を恐れて」。名詞。SV構文。
SECTION #42「カタカナ英語」,symbol,象徴,名詞,**,普,,シンボル,The dove is a symbol of peace.,鳩は平和の象徴だ。,a symbol of ～「～の象徴」。名詞。SVC構文。
SECTION #42「カタカナ英語」,barrier,障壁、障害,名詞,**,難,,バリア,Language can be a barrier to communication.,言語はコミュニケーションの障壁になりうる。,a barrier to ～「～に対する障壁」。名詞。SVC構文。
SECTION #42「カタカナ英語」,gap,隔たり、差,名詞,**,難,,ギャップ,There is a wide gap between the rich and the poor.,富裕層と貧困層の間には大きな格差がある。,a gap between A and B「AとBの間の格差」。名詞。There is構文。
SECTION #42「カタカナ英語」,dilemma,ジレンマ、板挾み、難題,名詞,*,難,,ジレンマ,She faced a moral dilemma.,彼女は道徳的なジレンマに直面した。,face a dilemma「ジレンマに直面する」。SVO構文。
SECTION #42「カタカナ英語」,stretch,～を伸ばす； 伸びる、広がる,自動詞/他動詞/名詞,**,難,,ストレッチ,She stretched her arms above her head.,彼女は頭の上に腕を伸ばした。,stretch＋名詞「～を伸ばす」。SVO構文。
SECTION #42「カタカナ英語」,elite,エリート、精鋭； エリートの,名詞/形容詞,*,難,,エリート,The university produces an elite group of scholars.,その大学は学者のエリート集団を輩出する。,elite＋名詞「精鋭の・エリートの～」。SVO構文。
SECTION #42「カタカナ英語」,series,連続,名詞,**,難,,シリーズ,She watched the entire series in one weekend.,彼女は週末に全シリーズを見た。,a series of ～「一連の～」。名詞。SVO構文。単複同形。
SECTION #42「カタカナ英語」,serial,連続した,形容詞/名詞,*,難,,シリアル,The police are searching for a serial killer.,警察は連続殺人犯を捜索している。,serial＋名詞「連続の～」。SVO構文。現在進行形。
SECTION #42「カタカナ英語」,cereal,穀物、穀物加工食品,名詞,*,難,,シリアル,I usually have cereal for breakfast.,私はたいてい朝食にシリアルを食べる。,cereal「シリアル・穀物」。名詞。SVO構文。
SECTION #42「カタカナ英語」,irregular,不規則な,形容詞,*,難,,イレギュラー,His heartbeat was irregular.,彼の心拍は不規則だった。,irregular「不規則な・不定期の」。SVC構文。
SECTION #42「カタカナ英語」,item,品目、項目,名詞,**,難,,アイテム,There are over 100 items on the menu.,メニューには100以上の品目がある。,item「品目・項目」。名詞。There are構文。
SECTION #42「カタカナ英語」,relax,～をくつろがせる； くつろぐ,自動詞/他動詞,**,難,,リラックス,Just relax and enjoy the music.,リラックスして音楽を楽しんで。,relax「リラックスする」。自動詞。命令文。
SECTION #42「カタカナ英語」,mood,気分、雰囲気,名詞,**,難,,ムード,She is in a good mood today.,彼女は今日機嫌がよい。,be in a good mood「機嫌がよい」。SVC構文。
SECTION #42「カタカナ英語」,tight,きつい,形容詞/副詞,*,難,,タイト,This schedule is too tight.,このスケジュールはきつすぎる。,tight「きつい・厳しい」。SVC構文。too＋形容詞「～すぎる」。
SECTION #42「カタカナ英語」,severe,厳しい,形容詞,**,難,,,The region suffered severe flooding.,その地域はひどい洪水に見舞われた。,severe＋名詞「深刻な・激しい～」。SVO構文。
SECTION #42「カタカナ英語」,puzzle,～を戸惑わせる,名詞/自動詞/他動詞,*,難,,パズル,The question puzzled everyone in the class.,その質問はクラスの全員を困惑させた。,puzzle＋名詞「～を困惑させる」。SVO構文。
SECTION #42「カタカナ英語」,pause,一時休止； 一時休止する,自動詞/名詞,*,難,,ポーズ,She paused for a moment before answering.,彼女は答える前に少し間をおいた。,pause「一時停止する・間をおく」。自動詞。SV構文。before＋動名詞。
SECTION #42「カタカナ英語」,reverse,～を逆にする、に逆行する； 逆の； 逆,自動詞/他動詞/名詞/形容詞,*,難,,リバース,The court reversed the decision.,裁判所はその判決を覆した。,reverse＋名詞「～を覆す・逆転させる」。SVO構文。
SECTION #42「カタカナ英語」,pose,姿勢 ポーズをとる； ～(問題・質問)を提起する,自動詞/他動詞/名詞,*,難,,ポーズ,Pollution poses a serious threat to wildlife.,汚染は野生生物に深刻な脅威をもたらす。,pose a threat to ～「～に脅威をもたらす」。SVO構文。
SECTION #42「カタカナ英語」,random,無作為の、でたらめな,形容詞,*,難,,ランダム,The winners were chosen at random.,当選者は無作為に選ばれた。,at random「無作為に」。random は形容詞「無作為の」。受動態。
SECTION #42「カタカナ英語」,bitter,苦い、つらい,形容詞,*,難,,ビター,The defeat was a bitter experience for him.,その敗北は彼にとって辛い経験だった。,bitter＋名詞「辛い・苦い～」。SVC構文。
SECTION #42「カタカナ英語」,float,(水中・空中に)浮く； ～を浮かべる,自動詞/他動詞/名詞,**,難,,フロート,A leaf floated down the river.,一枚の葉が川を流れていった。,float「浮かぶ・漂う」。自動詞。SV構文。down the river「川を下って」。
